text	label
i needed this ; _ ;	0
President Trump's comments about the coronavirus death rate were 100% correct.  The media falsely claimed he was spreading misinformation. They falsely reported that his comments weren't in line with top health officials.  That was 100% fake news.	1
:video_camera: “ Determined : Fighting Alzheimer 's ” , is a documentary by Melissa Godoy , that follows three families impacted by #Alzheimers disease . “ There were definitely sad moments and challenging moments , but you will smile , laugh – and there 's hope , ” – M . Godoy HTTPURL . HTTPURL	0
@AmyKremer This is a lie. Bold faced, unapologetic lie. The technology for mRNA vaccines was developed long before Trump had an inkling for politics, and the vaccine for COVID-19 that Pfizer produced was not federally funded. Do better.	1
RT @USER : In the second , we focus on parents ' experience HTTPURL	0
When you vaccinate basically the entire population, anything that happens to anyone will be called vaccine related - and it turns out to be nothing of the sort. The Covid vaccines are pretty much the safest intervention out there. Get yours as soon as you can. #VaccinesWork	1
Glad to see the Johnson &amp; Johnson vaccine approved for use, an encouraging sign in our fight against COVID-19. We need more vaccines to get here quickly so we can get them into the arms of Albertans. https://t.co/TA2wBaQecH	1
Harvard Chan's @BillHanage and @waynekoff1 on COVID-19 vaccines, and preventing the next pandemic (via @CBC). https://t.co/fXEgeWyYLT.	0
@USER You have my condolences sir . I remember losing my grandmother on my mom 's side to cancer . It really sucks .	0
#Vaccination is a safe and effective way to protect yourself and others. Learn about the important role vaccines also play in helping you #AVOIDFrailty. https://t.co/FDr3MVysYD https://t.co/LqWJeY9c5G	0
“That’s the coffin there as you can see”  URL URL	0
Introduction to my Lymphoma cancer journey #Lymphoma #HodgkinsLymphoma [ Video ] HTTPURL	0
The virus of communal hatred is deadlier than Corona virus!	0
RT @USER : One thing about me when depression , sadness , frustration , or any unwanted emotion try to sneak in i instantly fight it off	1
China has donated COVID-19 vaccines to 69 developing countries and exported them to 43 countries, according to Wang. Vaccines should serve the entire world and benefit all humanity. https://t.co/j6jHbcKqZk	1
Trial mixing Oxford/Astrazenca and Pfizer vaccines to start (Oxford University) in the UK. https://t.co/uVmpMMDxeP https://t.co/LhPloblD5v	1
Fox News claims it never called COVID-19 a hoax. Let's check the receipts. https://t.co/MeRiAoR7LV	1
President Trump reportedly offered about $1 billion to a German firm working on a coronavirus vaccine, raising fears in Berlin that he was trying to make sure it would be available first, and perhaps exclusively, in the U.S. https://t.co/4GmmzzkrUp	1
These are the World Cup 2022 workers quarantined in miserable conditions in Qatar.. this is inhuman.. does USERID accept this crime? USERID USERID USERID  USERID USERID USERID #Coronavirus #Covid_19 URL	1
""" The tiny glass beads that could stop radiotherapy side-effects - a main stream media article on DOSEmapper , which is being trialled at the NHS Clatterbridge Cancer Centre"	1
Students, faculty and staff can now register to receive the COVID-19 vaccine @NCState! The university plans to start administering vaccines by appointment at Talley Student Union the week of March 22. Check your email for more info, and pre-register here: https://t.co/nBxrFGovV1 https://t.co/d6FX0YlLIl	1
Hey y’all! Thanks for reaching out to me &amp; letting me know my resources &amp; places I can get a vaccine! I was able to successfully schedule an appointment this morning through carbon health https://t.co/k248PaamaD. You’ll need to create a patient account first and then sign up! https://t.co/FUDoDX2YjP	1
#CROI2021 kicked off over the weekend with longtime HIV activists calling on scientists and researchers to take action on global access to #COVID19 vaccines. AVAC has been tracking this issue and has produced some new access resources for advocates. https://t.co/B9WbCXAW0G	1
Cancer shield is great for actual parries HTTPURL via @USER	0
"The ""expert"" in this article is a priest who has not studied outside a church-run institution and who has no scientific training. His comments are at odds with Vatican guidance on vaccines generally and covid vaccines specifically. Dangerous stuff. https://t.co/NCDJtbdDIP"	0
The first batch (1.1 million) AstraZeneca COVID-19 vaccines arrived in Indonesia today under the global vaccine-sharing scheme Covax Facility, co-led by WHO and global vaccine alliance. Indonesia is looking to secure at least 13.7 million doses of AstraZeneca vaccines. https://t.co/JRyiC4ZFkN	1
Correction: A previous tweet incorrectly stated that Alabama Regional Medical Services had not yet received any doses of the COVID-19 vaccine. ARMS says it received its first vaccines from the county Feb. 19 and its first shipment of vaccines from the state allocation on March 8.	1
RNA Polymerase II Structure ( A ) RNA Pol II structure . Selected subunits are labeled ( B ) Model for arrangement of ... HTTPURL	0
Already hit the floor — So really what could happen if I sink a likkle more ? Facing depression , Thought I had to dr ... HTTPURL	1
Thanks so much Maile! Yes, we had a session on COVID-disparities today at #CROI2021 and it was so simple at the end the 3 things we can to move the needle now: 1) Universal health care; 2) Community delivering messages about COVID-19 policies &amp; vaccines: 3) Decarceration. https://t.co/3YziJKaMvO	1
LOOK: Health Secretary Francisco Duque III visits the UST Hospital to inspect its Covid-19 vaccination drive and administer vaccines to some medical workers. (Photos from PTV) https://t.co/6nrVgRVn86	1
Sen. Rand Paul, the guy who opposed the #coronavirus relief bill and paid sick leave, tested positive on March 22 and is ON PAID SICK LEAVE  His father, and former Congressman, Ron Paul, published an essay titled “The Coronavirus Hoax” on March 17. Hypocrisy infects from the root URL	1
************** OH MY GOD ************** Click the link for the UK government's breakdown of injuries &amp; deaths reported with regards the Pfizer Covid vaccine for 9/12/20 to 21/02/21. https://t.co/eb0mUugTUi Here are the numbers for the Pfizer and AstraZeneca vaccines combined: https://t.co/1Xer3KbI72	0
I hear unfounded rumors about #NationalGuard troops supporting a nationwide quarantine. Let me be clear: There has been no such discussion. ... For news about the great work the Guard IS doing to support the #Covid_19  response, click the link. #COVID19  URL	1
#InPhotos: Huge billboards have come up in Greater Toronto area thanking Prime Minister Narendra Modi and India for providing Covid-19 vaccines to Canada. https://t.co/2KAmZWaVYq	1
Covid 19 vaccines at #Longsight mosques. Available before and after Jum'a prayers. Pls check poster for info. Pls share widely. https://t.co/7lxaKa8Xdf	1
We are vaccinating our heroic Catholic school employees! “Teachers get second dose of COVID-19 vaccine and ‘peace of mind’ at Our Lady of Mount Carmel Academy event” https://t.co/EilT8Fh9oT	1
#AirSerbia and global aviation body #IATA plan to begin testing a mobile application to help travelers to store and manage certifications for #COVID19 tests or vaccines, says the Serbian flag carrier. https://t.co/8TYfZdyP0H	0
One of many more to come.Our first Gig for Men to met up and Lear 1 or 2 or more about mental health and depressi ... HTTPURL	0
Yesterday, @InfoMinZW Minister, Mutsvangwa said Covid-19 vaccines so far approved for emergency use in Zim are #Sinopharm and #Sinovac from China, India's #Covaxin and #Sputnik-V from Russia. Companies wishing to procure vaccines for their employees can choose from the list	1
I swear on everything if anything happens to my baby some shit getting fucked up	0
3,500 Arlington ISD teachers, administrators, staff and substitute teachers will get one-dose Johnson &amp; Johnson vaccines. Many arriving by bus. https://t.co/Bb1Pvtlaz5 🎥: @NBC5PhotogKevin https://t.co/uJJS07ugNf	1
New: Russian intelligence agencies have mounted a campaign to undermine confidence in Pfizer and other Covid vaccines using online front publications that in recent months have questioned their development and safety, U.S. officials said. w/ @mgordonwsj https://t.co/x0P4rCiEAx	1
I encourage you to read about the covid vaccines and ask us questions, we are happy help you. #COVID__19 #covidvacccine #ghanavacation #shaderoom #ukvacation #gmb #bbc #mnh #meganmarkle #health #safety #ghanahospital #coronavirus #barcelona #Barca #ghanacard https://t.co/HIcpo6bxIg	0
Just when you thought it was safe to feel good about the vaccines comes more news that #COVID-19 #variants could make us vulnerable to new infections. Read my deep dive @NatGeo @NatGeoMag for some perspective! With eds @BijalPTrivedi and @vmjaggard99 https://t.co/GWffM5jlL0	0
Today, Malawi received a #COVAX delivery of 360,000 vaccines. Now the critical work of protecting health workers who are protecting us can begin. #VaccinEquity https://t.co/dbIq5DmgSu	1
The fact that people refuse to stop gathering in large groups because they don't believe millions of Americans could die is Donald Trump's fault. You can't tell your constituents that the media lies &amp; science is fake &amp; be shocked when they refuse to take Corona seriously.	1
The power of depression is strong because it lives rent free in your mind .	0
All seven COVID-19 vaccines that have completed large efficacy clinical trials are very effective in preventing severe COVID. Not one vaccinated person has gotten sick enough to require hospitalization. Not a single vaccinated person has died of COVID-19. https://t.co/zBwyL880BZ	1
#Taiwan’s ability to contain the #COVID19 outbreak is a tribute to our unity &amp; resilience. It also speaks to the collaboration between our government, people, &amp; the many private businesses that have ramped up production to protect public health &amp; make the impossible possible: https://t.co/nzAzrDyoZf	1
@USER Do n't you remember , they stole from baby , and children 's CANCER charity.and were ordered to never be involved in charity again . :smiling_face_with_horns:	0
RT @USER : Average millennial takes SSRI 's combined with caffeine and constant blue light , and wonders why they can't sleep and h ...	1
After weeks of careful analysis and negotiations between various Covid-19 vaccine providers including Covax and the GOU, Uganda received its 1st and 2nd lot of vaccines. https://t.co/IaN6z6GKf6	1
Pharmaceutical companies have been given $6 billion in taxpayer dollars, and more to come, to develop a coronavirus vaccine. Once a safe and effective vaccine is approved by the FDA it must be made available to all for free. This is no time for profiteering.	1
@USER @USER Absolutely Eleanor ... in-laws in their 90s , vaccinated but vulnerable , grandchildren under 5 , and relations with stage 4 cancer and can't be vaccinated . I wear mine when in close proximity to others indoors and out . Too many act as if there is nothing going on . Huge price to pay !	1
I've spent the last 6 months seconded to @wsj's health team to cover Covid and the vaccines and ended with a story today about Latino farmworkers. Highly vulnerable to Covid, yet often reluctant to get vaccinated. @danielas_bot &amp; I dig into why... https://t.co/QkKnRnbC7q	1
Good news from Novavax, with 96% efficacy against original COVID strain and 86% against UK strain All vaccines seem to be struggling against South African strain, though Australia has a contract for 51 million Novavax doses, expected late this year https://t.co/j2vyZ54NOV	1
Thanks for the extremely kind words and wonderful support ! @USER :flag_in_hole: #globalgolf4cancer :flag_in_hole:	0
@60022mallard @Nick_Pye Insurance is a legal contract! And the current UK Covid-19 Vaccines are legally classed as 'experimental medical procedures', also exclusions apply to policies, like sky diving &amp; participation in an experimental clinical trial, phase 1,2 or 3 ,we are in phase 3 till 2023!🙈🤷‍♀️	1
Gov. Mike DeWine says this week, Ohioans 50 and up will be eligible for COVID-19 vaccines, as well as those with the below health conditions. https://t.co/joyiOUy8Q9	1
Is it pms fucking me up or is it the my usual depression or is it because of my nightmares	0
@USER The cancer must be cut out before the patient can be cured . STEP DOWN .	1
Liberalism is a cancer if you voting blue at this point you 're retarded	0
""" @USER @USER @USER @USER @USER @USER @USER @USER Arizona Ursula - you could n't have said it better / My feelings exactly , especially "" "" dying of stupidity "" "" . Alopecia is n't cancer and the cure is wear a wig ... """	0
Why COVID Vaccines Are Likely Safe for Pregnant People - Scientific American - another article on the subject of pregnancy and vaccination for covid-19 https://t.co/G8fkiy3fBU	0
Oklahoma to open COVID-19 vaccines to Phase 3 participants. That includes college students and those deemed as critical infrastructure employees.	1
Covid-19 vaccines are in Phase 1B, Tier 1. Eligibility req. have been updated to include more groups and went into effect on March 9. Join the citywide vaccine waitlist by 📞 311 or visit https://t.co/Jo2n8qslBP #Covid2021 #Covid19vaccine #MaskUp #SleevesUp #StaySafe #NOLA https://t.co/lYS2wXxTlf	1
RT @USER : Illuminating study . Top 3 causes of Liver Cancer globally : #HepB then #Alcohol then #HepC . -> Most cases of #livercancer can be ...	1
@USER hell no youre so interesting like adhd and depression ? ? ? theyd be so complex and people would start simping over u and kining u bc ur relatable	0
Dear cancer girl :sparkles: Manifesting happens by forgetting all about manifesting . It does n't take any effort to naturally be yourself and materialize your authentic life passion .	0
Trinidad's Health Minister, Terrence Deyalsingh, on Monday disclosed that Trinidad and Tobago will get only a third of the doses of the Oxford-AstraZeneca vaccines expected from the COVAX Facility this month. https://t.co/8yMY4GxbTr https://t.co/C01kuWuu0K	1
Since Nigeria States Government hid and ate covid-19 palliatives with their families alone, They should also take the covid-19 vaccines alone with their families!	0
The COVID VIRUS IS LETHAL!!! Get ANY vaccine available! Do not hesitate or fret over WHICH vaccine to get...JUST GET ONE THATS AVAILABLE! Covid is 15x more DEADLY THAN THE FLU and ALL VACCINES ARE EFFECTIVE💓❤️Listen to EXPERTS!! 👍🏻	1
I mainly shared this story because I want people to know how difficult it is to even get tested for #COVID19 in Missouri right now. With such a narrow group of people being tested, can really know the extent of the outbreak? The current system seems pretty foolish.	1
Received vaccines as an infant, to start school, boosters during school, vaccines to go on a mission, and once a month on my mission... a flu shot now every year. It’s what we do to stay safe. Please just get your COVID vaccine. 👊❤️💉	1
They opened up Louisiana for covid covid vaccines for 18 and over. Someone corrected me and said “well 18 + disease states or overweight.” I said so they opened up the whole state to the vaccine	1
👋 Calling all caregivers of people with intellectual and developmental disabilities! We're hosting a FREE #COVID19 vaccine webinar tomorrow from 1 - 2:30 p.m. Learn about common vaccine questions, addressing barriers, and more. Register here: https://t.co/S7xZlf0UxS https://t.co/dD7CZfAmFT	0
RT @USER : @USER How many vaccinated patients are now taking HC space from paediatric cancer patients ? ? HTTPURL	0
because i cant stand it post concert depression	0
All 34 public health units now have publicly accessible vaccine plans. You can read the full analysis and expert opinion on the plans here: https://t.co/jKpNETRdZ0	1
NEW COVER: Pfizer is a hero of the pandemic for its Covid-fighting wonder shot. That doesn’t mean it hasn’t made entire countries angry. Inside the company's fast, fraught, and lucrative vaccine distribution https://t.co/1tdycnTiwv https://t.co/0jEQbcx2wU	0
I guess you will have a heart attack or cancer	0
A reminder of why Indigenous people are being prioritized for vaccines. In addition to the disproportionate rates of infection, hospitalization and ICU stay, FN people are more likely to die at a younger age from #covid in Manitoba. https://t.co/bvADPDUSQ5 https://t.co/cRLT2LNWxy	1
THREAD: Fri Jan 31, 2020, a few weeks before #Coronavirus has officially spread to other countries (which led to the bad stock market week Feb 24-Feb 28), the Trump Admin announced travel restrictions on China. Here is some of the reporting it generated. Take Politico of 2/4/20.	1
100,000 Doses of Cuban Vaccine Against COVID-19 Arrive in Iran. Iran and Cuba are developing jointly one of the vaccines against COVID-19, despite the unilateral sanctions applied on both countries by the U.S. #Soberana https://t.co/ZHB6vJihxC	1
Paris rejects Covid-19 vaccine passport proposed by Netanyahu that would allow obstacle-free travel between #France and #Israel. #VaccinePassports #vaccines #Covid19 @RT_com https://t.co/ArML50kwq5	0
But more information is always needed. If you are pregnant and receive the COVID-19 vaccine, the CDC is inviting you to participate in the v-safe COVID-19 Vaccine Pregnancy Registry. Learn more and consider signing up here: https://t.co/HNCDknlP94	0
One year ago today @WHO declared COVID-19 a global pandemic. For 365 days Americans worked hard to keep their communities safe from the virus. With vaccines and economic relief on the way, those communities are finally getting the help they deserve from their government.	1
The Ontario Government has adjusted the timelines for the Vaccine Distribution Plan. Stay up to date and find out when it will be your turn by visiting their website. Our timelines depend on vaccine shipments to us and may differ slightly from this plan. https://t.co/9o8SIvYtPE https://t.co/YLnuMsMgrq	0
The UK's medicine regulator said on Thursday that Britons should keep on getting their COVID-19 vaccines, including the shot developed by Oxford and AstraZeneca, after Denmark and some other countries restricted their use of it. https://t.co/4ZYMKIzo27	1
1. We need accelerated pathways for COVID vaccine approval a la flu vaccines. The dream is to approve vaccines with smaller studies that establish the new vaccine is safe and generates enough of the right immune response.	0
Brooklynites: If you live in one of the zip codes below and are eligible for the COVID vaccine, there are (as of 2/20 1:30pm) still a ton of appointments available at new Medgar Evers College vaccination site! Make appt at: https://t.co/L4ECc1empb #COVIDVaccine #GetVaccinated https://t.co/azmw1nOO4z	1
RT @USER : @USER I heard you in @USER Space last night . I have n't spoken , so you have n't met me yet . I think what you ' ...	0
Scientists continue to monitor #COVID19 vaccines for safety even after you receive yours. CDC and @US_FDA use both v-safe and VAERS to watch for any COVID-19 vaccine safety concerns. Learn more: https://t.co/lohw1h0pKE. https://t.co/AokdaUWG6J	1
The Wesley Health Centers is hosting a Covid Vaccine Clinic exclusively for our Skid Row community Today, March 11th from 8:00 AM- 4:00 PM. Both Moderna and Johnson and Johnson vaccines will be available. No appointments will be needed. For questions, email hsandoval@jwch.org https://t.co/NzEzMd6a4E	1
struggling with depression , would almost imply I 'm bad at depression when in fact I am very proficient at being depressed	0
Some rural counties, especially those located between the Mississippi River and the Rocky Mountains like Colorado's Jackson County, lack brick-and-mortar pharmacies capable of administering the covid vaccines. 📝: @MarkianHawryluk https://t.co/XdpEl3cUPE	1
It's important to realize what #mRNA and DNA COVID-19 vaccine actually are. They are #not traditional #vaccines made with live or attenuated viruses. They're actually #gene_therapies. They don't even meet the medical or legal definition of a vaccine @mercola	1
Three nations today receive #MadeInIndia🇮🇳 Covid-19 Vaccines. Planes carrying consignments of #COVID19Vaccine doses landed in #Jamaica, #Tajikistan and #Belize. #VaccineMaitri https://t.co/3htiNmg5iC	1
RT @USER : This month is Bowel Cancer Awareness month , and here are the ' red flag ' symptoms to watch out for : HTTPURL	1
Let me be very clear about how I believe that wearing a mask is better than taking the COVID Vaccine. First off, vaccines AREN'T full-prooff, and with these new COVID variants, we have NO IDEA how effective ALL COVID VACCINES are against the new strains at all.	1
Tell Boris Johnson: stop supporting Big Pharma’s bid to prevent poorer countries making Covid-19 vaccines. 💉 No one is safe until everybody is safe. Sign and share now. https://t.co/z6XCv4tBpe	0
Join 14 national organizations representing educators across states and settings, for a shared, joint webinar on 'Vaccines and the ECE Field' on Thursday, March 18 at 8PM EDT. To register and submit a question ahead of the webinar, visit https://t.co/0NfRM5fsMu.	0
Emperor of All Maladies : A Biography of Cancer full read and get book for free click HTTPURL HTTPURL	0
@USER Once when he was 12 his mom called him stupid . This gave him depression	0
FLASH: Governor Akeredolu, SAN and his deputy, Hon. Lucky Aiyedatiwa have both received shots of the Oxford-AstraZeneca COVID-19 vaccines today at the Governor’s Office, Akure According to Governor Akeredolu, Ondo State received a total of 73,570 doses from the FG. https://t.co/8t6RvEwqYP	1
From this                      to this https://t.co/DzPYqg6ile	0
Media is bombarding us with queries about fake cases. I will be the one who will know first. I request you desist from fake news #Coronavirus https://t.co/p8Q5HlLj4j	1
Join #UNC for two virtual town halls on March 9 and 10 where @UNC_Health_Care experts will answer your questions about the COVID-19 vaccines. Both town halls will be recorded and available on the Carolina Together website afterwards. Here’s how to register https://t.co/aPm8Z2s24Q https://t.co/W3whzzuZPN	0
This dude spent all of 2020 telling everyone that COVID-19 is overblown and is now peddling garbage about the vaccines. It's almost like he's rooting for the virus. https://t.co/GsglGd7yJU	1
drying out , day three . sleeping for 12 hours a day , feeling like shit for the other 12 . impending sense of doom . unclear if depression is due to lack of self-medication or a symptom of withdrawal . this is fine .	1
#Covid19Vaccine The National Education, Health and Allied Workers Union in Mpumalanga is concerned about the slow pace of the rollout of the Covid-19 vaccination programme, saying it also wants more Covid-19 vaccines to be allocated for Mpumalanga healthcare workers. IMS https://t.co/FoBEgudnuJ	0
LPU Davao Interprofessional Learning Lecture Series presents: 1. COVID-19 Vaccines 2. Pharmacists as Vaccinators Admission is FREE and is OPEN TO ALL interested participants! Register here now: https://t.co/3J3HlU7F3g Limited slots only. #BSPharmacy https://t.co/iNj74ZZMMw	1
Mythbusting: You cannot get COVID-19 from the vaccines. Science shows that you still need to wear a mask and the vaccines won’t alter your DNA…and other truths. https://t.co/XCeIWb2AGi	0
Threat Actors Target Victims by Promising #COVID19 Relief, Vaccines, and Variant News. https://t.co/5PNwamNwgm #Malware https://t.co/6EHAM70Hwc	0
Our DNP faculty and staff, along with other members in UNCG School of Nursing and UNC Greensboro family, are assisting at the UNCG Covid Vaccine POD...helping to get vaccines in arms! What an amazing team we have! #uncg #UNCGWay #covidvacccine #covidvaccination2021 https://t.co/MbdeMqIEe3	0
Fashion Funds The Cure event benefits National Pediatric Cancer Foundation #ChildhoodCancerAwareness #PediatricCancer [ Video ] HTTPURL	0
@USER I hope he never own animals again . I do n't wish cancer on anyone . I do n't see Joe being released from prison . Besides the attempted murder charges he hurt to many animals . If he was paroled he should not be allowed to own animals ever ! I was glad to see the Tigers go to Colorado	0
Mitch abandoned bipartisan work on the COVID-19 bill, then tried to pass a no-strings attached corporate bailout that didn't sufficiently help health care workers, first responders, and working class families. Focus on the PEOPLE, USERID not Wall Street.	1
Ok listen. A new COVID-19 strain (B.1.526) originated in Manhattan in Feb “eludes some of the protection of antibodies” &amp; the vaccines We don’t want things to get worse so wear masks above your nose, keep physical distance from ppl, AVOID GROUPS, and get any vaccine if you can https://t.co/tTftCb1VIK	1
On International Women’s Day in 2021, SECTION27 salutes women on the frontlines of the COVID-19 pandemic. We recognise the women who inspire us to continue our fight for equitable access to COVID-19 vaccines and other health technologies. #InternationalWomensDay	0
@USER cancer - august yy no surprises : ” v	0
@USER That 's a tough situation . I feel you should go to say goodbye . It may give a little closure - - IF you decide on YOUR terms . Similar situ w / my dad . He has cancer & w / great doubt , fear , anger , Im taking care of him . He was my abuser . We made peace - something I never expected	0
The rollout of COVID-19 vaccines in Canadian Long-Term #CareHomes, 9th March update – Resources to support community and institutional Long-Term Care responses to COVID-19 https://t.co/Q5kJ6AUBVF via @LTCcovid	0
Dear USERID Pence: Is the below true? Do you have a plan?  Also, when are local jurisdictions going to get the #Coronavirus test kits you promised?	0
Update on the coronavirus and vaccine rollout | As of 1pm on 8 March, the WC has: Active Covid-19: 3172 Confirmed Covid-19: 276 528 Recoveries: 262 106 A total of 17 568 vaccines had been administered by 5pm on 5 March. Statement: https://t.co/npuQMfcfSc https://t.co/d9HTQQH6qh	1
All new cases of #COVID19 in PH are Filipinos Here are information on all 33 cases | via @raphbosano https://t.co/UlxJoWCShY	1
Sunday, @DrLaPook reports on coronavirus variants and shows the ways researchers are tracking and analyzing these new variants to keep ahead of the curve and be prepared to create new vaccines if needed. https://t.co/B53DUJhix3 https://t.co/oX6cUM41p3	1
Stephen Donnelly going on about supply of the vaccines. Scrap intellectual property rights, hit the corporate profiteers, make the vaccines people's vaccines and go for zero covid-19 while we wait for vaccination #morningire	0
Homeless people and rough sleepers to be prioritised for vaccines after JCVI recommendation https://t.co/sMG6ofXYoG https://t.co/wZzSCq2xhE	1
One of my coworkers died today from #COVID19. Not much older, great guy. We were just sitting together a couple weeks ago, talking about whatever. The next time I saw him, he was admitted to the ICU. And that was the last time I saw him.  My whole body feels numb. 💔	1
If you’re aged 56 or over and you haven’t yet had your first COVID-19 jab, you can book it now through the NHS by using the link below 👇 All vaccines in use have been authorised by the MHRA which has some of the highest safety standards in the world. https://t.co/IQTeRxsQ7s	1
RT @USER : virgos & cancer placements always make me feel like a soft la baby & I love y'all for that	0
Information on Astrazeneca and SinoVac COVID-19 Vaccines from UP-PGH COVID-19 Groups 💉💉💉 https://t.co/wpqUkoqjxW	0
Depression is a growing problem for adolescents HTTPURL	1
future grandson: “hey grandpa want a corona?”  me: https://t.co/ZJbdz22Lps	0
Microbiology &amp; Infectious Diseases Research article COVID-19 RNA Based Vaccines and the Risk of Prion Disease Classen JB. COVID-19 RNA Based Vaccines and the Risk of Prion Disease. Microbiol Infect Dis. 2021; 5(1): 1-3.	0
RT @USER : Week ahead themes : Aries : reconciliation w your partnerTaurus : busy w work & school , getting lots doneGemini : self reflect ...	0
RT @USER : Fentanyl is for CANCER patients . Not HEALTHY people .	1
.@SenSchumer &amp; I are demanding that the Trump Administration prioritize the health and safety of American workers and their families over corporate interests. #coronavirus URL	1
Sen. Koko Pimentel on the surge of COVID-19 cases: We have done a lot of things to fight COVID. We have spent a lot of time &amp; money to fight COVID. The wearing of face mask and face shield, vaccines, physical distancing, washing of hands, no handshakes... | via @OBueno https://t.co/wxzhaL2rEi	0
@USER @USER @USER @USER You 're so smug yet have n't shown a shred of evidence , access to HRT and surgeries reduce suicide and depression , this is a proven fact , if you have evidence to the contrary , show it HTTPURL	1
@USER Just know , and google more about HPV . It causes cervical cancer in women .	1
depression inducing . perfect substats , wrong main stat . HTTPURL	0
@USER Yesss ! ! He will die of an atrocous lungs cancer ! ! ! :grinning_face_with_big_eyes:	0
Good morning . Sleeplessness is 1 of the side affects of my chemotherapy treatment . I dint want to get up do im lying here crocheting a baby blanket for my local hospital . Wishing you all a happy Wednesday :slightly_smiling_face: :two_hearts: #crochet #cancer HTTPURL	1
RT @USER : @USER Lots of interesting suggestions in this thread . Do an internet search for Rick Simpson Oil , or RSO . It 's a su ...	0
The World Health Organization, Médecins Sans Frontieres, and 100 countries support a proposal to waive patents on coronavirus vaccines. A few oppose it. The internet's success is based on routing around broken nodes which aren't relaying packets. https://t.co/ldBRXa5f1M	1
You probably have questions about the COVID-19 vaccines-- wanting to know more is a good thing. Getting informed is an important step to help us stop this pandemic. Visit https://t.co/ELRg8oLacE for the most accurate and timely facts. https://t.co/yPjqdmkOkY	0
i was telling somebody about how bad my depression room was before i cleaned it & their response was “ do better . ” like do n't you think i wish it was that easy you stupid bitch . this why ion talk to ppl about my depression fr . like at all .	1
PHOTOS: Health professionals and those with health conditions receive COVID-19 vaccines at the National Laboratory, in Kigali. https://t.co/rVvWSjSZlM	1
Today topic, COVID-19 vaccines and the issues on the BAMEs Communities @OutReachProjec2 on @eavafm Our guest speaker was Dr Maitreyi Shivkumar Senior Lecturer in Molecular Biology at De Montfort University. It was an interesting session that raised awareness among BAMEs. https://t.co/gHD3OvsRgy	0
""" RT @USER : "" "" People think depression is sadness . That it 's crying and dressing in black , but people are wrong . Depression is the constant ... """	1
Christians shouldn’t be afraid of the COVID vaccines. Here’s my @washingtonpost op-ed with Walter Kim of the @NAEvangelicals explaining why the vaccines are ethical and safe. https://t.co/0GUKxV3cca	0
There are 3 #CovidVaccines approved for use in Ireland now. Like all medicines, vaccines can cause side effects. Most of these are mild to moderate &amp; short-term. Not everyone gets side effects. For factual, expert information you can trust visit: https://t.co/eVHCQ2d2ds #HoldFirm https://t.co/lPNVeK4MZa	1
Delivering vaccines to health facilities in Malaysia for more than 25 years, @pharmaniaga_bhd is looking to Oracle to automate processes and meet the monumental challenge of distributing the COVID-19 vaccine https://t.co/tWDJ80TVyI https://t.co/DktvdMAqI4	1
India’s flag flies high as it extends helping hand to every nation in need of Covid-19 vaccines, across the world. Here is a wonderful message from Prime Minister of Saint Kitts and Nevis, Mr. Timothy Harris on India and our leadership in these challenging times. 🇮🇳 https://t.co/uRdizWC3LU	0
For many Americans, logistical roadblocks and other problems are standing in the way of getting the life-saving #COVID19 vaccine. Here's a look at some of the challenges and how some groups are working to ease distribution. https://t.co/Ceh0ZJY0LC	1
Luckily in the USA, Federal Law prohibits employers and others from requiring vaccination with a COVID vaccine distributed under an Emergency Use Authorization: https://t.co/LzxSIkER7Y FDA clearly states that these are investigational vaccines. See p 9: https://t.co/rcgMqwiuDC	1
On The Door by The Strokes is about depression / suicide and you can't change my mind	0
Anxiety vs . depression : Symptoms , treatment , and more - Medical News Today HTTPURL	0
Become a #champion for #cancerresearch Join @USER & help us raise funds for #cancerresearch @USER #cancerresearchmatters HTTPURL HTTPURL	0
Dr. Omar Bagasra is founder of the S.C. Biotechnology Center at Claflin University and an acknowledged expert on matters such as vaccines. A major proponent of getting people vaccinated against COVID-19, he was asked about influenza. He didn’t hesitate... https://t.co/b5ahJTlolF	0
New Jersey currently ranks #5 nationwide in percentage of #COVID19 vaccines administered, according to @BeckersHR. We’re getting shots into arms as quickly and equitably as possible, and won’t stop until everyone who wants to be vaccinated is vaccinated. https://t.co/lyai0SCImz	1
""" @USER @USER You want transgender people to live a difficult life because it does n't affect you and maybe you think it 's funny ?"	0
Guidance from the White House released this morning appears to have scrubbed a planned visit to #Baltimore by #POTUS - 'The President will host an event with the CEOs of Johnson &amp; Johnson and Merck about their historic partnership to produce more COVID-19 vaccines.' @wbalradio	1
@USER What if my body used the sun 's rays to make sugar instead of moles and skin cancer ?	0
#India's #VaccineMaitri is healing #Humanity. It's heartwarming that India is sending free COVID-19 vaccines to friendly neighbours and far away countries like Brazil, Morocco, South Africa on humanitarian grounds. The world can't thank India enough. #VaccineDiplomacy @UN https://t.co/vhLcfG7AQu	1
The Executive Office for Immigration Review, which falls under the Department of Justice, told all judges and staff members in an email Monday that all coronavirus posters, which explain in English and Spanish how to prevent catching and spreading the virus, had to be removed. URL	1
4 Seattle cancer centers restructure partnership HTTPURL	0
This person is quite sick with no one to tell him	0
COVID-19 has changed our way of life and, with COVID-19 vaccines available to millions and soon to everyone, this is our shot to roll up our sleeves and do our part. https://t.co/KGKjfKaX7T	0
