text	label
Tax credits encourage our smallest employers to provide health care coverage for employees.	1
A recent report from the U. S. Census Bureau shows that while the percentage of uncovered persons nationwide is going up, in Delaware, it's coming down.	1
On January 1, we took another giant step forward: kids without coverage from families earning between 100 and 200 percent of poverty became eligible to participate in a good, comprehensive plan of health care known as the Delaware Healthy Children Program -- for as little as $10 to $25 per month, per family.	1
Universal health care coverage for children in Delaware -- a goal that many of us share -- is finally within our grasp.	1
We have been fighting on another front, as well: to take back our streets.	0
The State Police reported two weeks ago that violent crimes in their jurisdictions across Delaware dropped by 14 percent in 1998.	1
Every single category of violent crime came down.	1
Operation Safe Streets helped drive down shootings in Wilmington by a third over the past 12 months.	1
More than 1,400 probation and parole violators found out that zero tolerance means zero tolerance. We've hired more police.	1
We're training them better than ever, and we are equipping them with the kind of technology that's enabling them to turn the tide against crime.	1
Delaware has launched the largest prison expansion in state history, too, but we're doing more than just adding prison cells.	1
Beginning this year, every inmate serving a year or more in prison must participate in our nationally recognized Key and Crest programs.	1
Participation in both of these programs reduces by 40 percent the likelihood that inmates upon release will reoffend and end up back in prison.	1
Early results from our boot camp show that a tough regimen of exercise, school work, drug and alcohol treatment -- along with intensive community service -- can help young men and women turn their lives around.	1
Prisons aren't the only things we're building either.	1
The year just ending saw more road construction, more maintenance, and repair than in any year in Delaware history.	1
DelDOT completed the dualization of Route 896 to the C&D Canal, the resurfacing of Route 141, the Bridgeville bypass, the Route 273 and Lancaster Pike expansions, and major improvements at the Christina riverfront. All done in 1998.	1
In 1999, another impressive list awaits: the dualization of Naamans Road, a project first envisioned when Governor Tunnell was in office, I think. will be completed.	1
The Scarborough Road extension in Dover will open, as will the next leg of SR 1 between the C&D Canal and south Odessa.	1
And Churchman's Crossing, the busiest intersection in Delaware, will be completed under budget and ahead of schedule.	1
Other transportation improvements include the introduction of E-Z pass on I-95 and early this year on SR1.	1
A new Integrated Traffic Management System is improving traffic on busy thoroughfares from Newark's Main Street to the Kirkwood Highway, and on to Concord Pike in northern Delaware.	1
Soon, it will serve the rest of our state.	1
Public transit has been introduced throughout central and southern Delaware.	1
DART ridership is up 22 percent statewide since 1995.	1
We now run buses at night and on weekends.	1
More people are taking the train, too.	1
With the opening of a new station in Newark, rail ridership grew by nearly 25 percent since 1997.	1
Another new station near Churchman's Crossing opens in just over a year and with it, commuter rail ridership will surge again.	1
Everybody -- even governors -- complains about their states' transportation departments. It's our birthright.	0
But, it's also important to remember that there are many good men and women at DelDOT who are working a lot harder these days to create a transportation system for Delaware that is ready for the 21st Century.	1
They have my thanks, and I hope they have yours, as well.	0
Where we build our roads has a large impact on where people live.	1
We've been working with the Gordon Administration to limit unnecessary sprawl, especially in southern New Castle County.	1
Smart land use policies are an important part of our stewardship of the environment and the preservation of our natural resources.	1
Today, Delaware is the #1 state in America for agland preservation. #1!	1
Working with the General Assembly and environmentalists over the past six years, we have protected forever another 16,000 acres of open space.	1
We're transforming a long-abandoned industrial wasteland along the banks of the Christina River into a recreational area of real beauty for a million visitors each year to enjoy.	1
And, we've assumed management of the Brandywine Park and Zoo along the Brandywine River - with a commitment to making them shine.	1
In the past decade, we've cut industrial and manufacturing emissions of toxic chemicals into our water by nearly 80 percent and into our air by even more than that.	1
We have met the strict requirements of the federal Clean Air Act.	1
We're also implementing a 10-year action plan to dramatically reduce pollution emptying into our inland bays, the Appoquinimink River, and other waterways that have suffered from decades of neglect.	1
And finally, more than 25 years after the General Assembly enacted Governor Russell Peterson's Coastal Zone Act to protect our state's fragile coastline, this month, new regulations to fully implement that law will take effect.	1
Governor Peterson is here with us today.	1
I'd like to ask him to stand and be recognized for the leadership he has provided in preserving our coastline and open space.	1
Governor, thank you for reminding us to remain vigilant in meeting our responsibility to protect our environment for ourselves and for future generations of Delawareans.	0
I'd also like to take this opportunity today to propose naming the urban wildlife refuge under development along the banks of the Christina River in your honor.	1
THE 1999 AGENDA Despite the great progress we're making in Delaware, there is still plenty to do.	0
I pledge to you today that those of us in the Carper-Minner Administration will use every one of the next 726 days to work with this General Assembly to complete what we've begun -- preparing for our future and all the opportunity it holds.	1
This afternoon, I want to begin to outline an ambitious and comprehensive agenda that builds on our successes and addresses the challenges that lie ahead.	0
Let's begin by focusing first on taxes and fiscal responsibility.	0
LOWER TAXES AND FISCAL RESPONSIBILITY For six years now, we've prudently managed our state's fiscal affairs while providing Delawareans with a wide variety of tax cuts.	1
This year, revenue growth has slowed -- sending us a warning signal to proceed with caution in enacting further tax reductions.	1
As you know, left on the table from last year's tax cut discussions was $48 million in a show of good faith to study school financing and the role of property taxes.	1
I understand the strongly held beliefs of some in this room that we should eliminate school property taxes and ask Delaware taxpayers to assume all of those costs using state revenues.	0
I believe there are some school taxes that should be cut, and I will offer a proposal to reduce dramatically the property tax burden on our senior citizens.	1
But I continue to question the wisdom of eliminating altogether Delaware's school property taxes -- already among the lowest in the nation, and a stable revenue source in both good and bad times.	1
Before we take that step, we need to stop and ask ourselves: do we really want to increase state spending by more than a quarter of a billion dollars over the next five years without putting one extra dime to work in improving our classrooms?	0
We need to think long and hard before taking that step.	0
Next week, I will offer a balanced package of business and personal tax reductions that is sustainable, fair, and supportive of further economic growth in Delaware.	1
I look forward to working with the General Assembly on my ideas -- and on yours -- in the months ahead.	0
KEEPING OUR ECONOMY STRONG Our work in cutting taxes will help keep Delaware's economy strong in the future.	1
This week, the General Assembly began to consider another important piece of economic development legislation: electric deregulation.	1
The agreement hammered out over six months provides for significant residential rate reductions, consumer protection, and the opening up of competition for industrial, commercial and other users.	1
I believe it is a good deal for Delaware.	0
It will keep us competitive in the years ahead, and I urge its passage.	0
Staying competitive in a rapidly changing global economy depends on how well we anticipate new economic trends.	1
"Hockey great Wayne Gretzky once replied when asked why he excelled on the ice, ""I go where the puck will be -- not where it is."	1
The information technology initiative which we've launched with our high tech businesses, colleges, and universities is one important initiative that will enable Delaware's economy to go where the puck will be.	1
Similarly, the expansion of life sciences is about to usher in a new chapter in American industry.	1
Delaware has a unique opportunity to be at its forefront.	0
Two Delaware companies, duPont and Zeneca - the latter soon to become AstraZeneca -- are world leaders in life sciences.	1
By helping both to grow together in our state and creating in Delaware a life sciences corridor for the world, we could help to put little Delaware on the map - and on the radar screens of some of the most promising international companies in business today.	1
My budget will propose creating a new Economic Development 2000 Fund to help establish a Delaware Biotechnology Institute in partnership with the University of Delaware, Delaware State University, and Delaware Tech.	1
Even sooner, we will put forward a package of infrastructure improvements and economic incentives to attract and grow AstraZeneca in New Castle County.	1
We can do so in a way that creates open space and recreational opportunities for area residents at the same time -- providing a win-win situation that we cannot allow to pass us by.	0
FIGHTING CRIME We know what employers want to locate in our state: a quality workforce, excellent schools, and safe communities in which to live.	1
I have already cited the drop in crime throughout our state and some of the reasons why.	1
Two weeks ago, I announced that Operation Safe Streets would be expanded to Kent and Sussex Counties.	1
Soon, we will announce a new community probation policing system for our state that will allow for closer supervision of probationers -- the group most likely to commit additional crimes.	1
We have also designed a program to further break the cycle of crime by targeting probationers for drug testing, treatment, and real consequences for failing to remain drug-free.	1
I am convinced that aggressive probation policing -- coupled with drug treatment -- is a good crime prevention strategy.	0
So is creating more after-school and weekend activities for our youth.	0
Last year, I received a letter from, I believe, the police chief of Seaford.	1
He was writing to tell me that in the months following the opening of the Western Sussex Boys & Girls Club there, juvenile complaints dropped by over 60 percent.	1
Boys and Girls Clubs, the Y, PAL Centers and other youth programs throughout our state have a track record of success that we should build on.	1
In short, they help keep kids out of trouble.	1
I will ask the General Assembly to create a Youth Crime Prevention Fund, modeled after the successful Arts Stabilization Fund.	1
Its purpose would be to provide incentive grants -- on at least a 3:1 basis -- to expand these successful programs.	1
A state that's spending hundreds of millions of dollars each year to arrest and incarcerate adult offenders can afford to spend a few million dollars more to help keep kids off the street and on the right path in life.	1
I hope you'll join with me in this effort.	0
The coming year will also see heightened attention on the increasing incidence of domestic abuse -- particularly abuse against children.	1
Working with Chief Justice Veasey, I will propose legislation creating a Domestic Abuse Court Project to ensure that the state's response to all cases of domestic abuse are coordinated, timely, and effective.	1
No one in this room is left unmoved by the senseless deaths of children who are abused.	1
While we need to separate fact from fiction in how these tragedies are reported, we know one thing for sure: the job we are asking our Division of Family Services to do today is much different than when the Lt. Governor and I took office six years ago.	1
No longer an agency designed primarily to reunify families in distress, the Division is now increasingly expected to protect every child with whom it comes in contact.	1
Two years ago, the General Assembly passed the Child Protection Accountability Act to make clear that the safety of children is paramount in DFS cases.	1
This year, I am asking the General Assembly to pass three bills that will give the Division the powers and direction it needs to carry out its expanding role.	1
As we search for new leadership at the Division of Family Services, I have emphasized the need to make sure the policies we established in the 1997 law to protect children are followed up with clear and decisive action by caseworkers and their supervisors.	1
At the same time, it is imperative that we continue to improve the training of agency personnel, while reducing the turnover in their numbers caused by burnout on the job.	0
Doing these things will do more than enhance our expertise in identifying at-risk children before tragedies occur.	0
Doing these things will save lives.	0
KEEPING DELAWAREANS HEALTHY There's another more insidious -- but no less lethal -- threat to the lives of our children: tobacco.	1
We need to do more to keep our kids from getting hooked on it.	0
On this day in America, 3,000 children -- with an average age twelve-and-a-half -- will begin smoking.	1
At least 1,000 of them will end up dying from that choice.	1
Last week, I joined Senator Blevins, Representatives Capano and Maier, as well as Attorney General Brady, in supporting a new campaign to reduce teen smoking.	1
That campaign can be funded, in part, by the tobacco settlement worked out by the nation's attorneys general.	1
The settlement was an important turning point in tobacco litigation, and I want to thank our Attorney General for helping to make it possible.	1
How much money Delaware ultimately receives will depend on many things.	0
How the money will be spent will be debated for months.	0
But I do hope we can agree on one thing now: the money should be put in a Delaware Health Fund to expand health care coverage and keep Delawareans healthy.	0
I said earlier that Delaware's health care numbers are improving.	1
Used wisely, these funds can make Delaware a national leader in providing health care to our residents.	0
"Already there are creative ideas on the table: from completing universal health care coverage for children to a ""pill bill"" aimed at helping our senior citizens to handle the rising cost of prescription drugs."	1
Let me mention one other health care challenge we cannot ignore: Delaware's emergency medical system.	1
In November, a study I requested found that our EMS system is fragmented, costly, and inefficient.	1
The simple fact is that more lives could be saved with a more effective system.	0
I know that many good people -- professionals and volunteers -- are part of the EMS system.	1
I ask them to work with Public Safety Secretary Bushweller and the committee he has established to develop an action plan that will reduce response times and better serve Delawareans whose lives depend on them.	1
PROTECTING THE ENVIRONMENT We all know that the health of every Delawarean is closely linked to a healthy environment.	0
In the 1990's -- governments in Delaware and around the country -- have tried to balance protection of our environment and natural resources with the need for a strong economy.	1
For the past six years, I have asked the Department of Natural Resources and Environmental Control to work with polluters in an effort to find cost-effective, common sense solutions to reduce harmful emissions.	1
When those good intentions are rebuffed, we get tough.	0
It's a combination that has worked.	0
Today, we face a major challenge: how to preserve one of our state's major industries -- agriculture -- and improve water quality at the same time.	1
In short, here's the situation we face.	0
For every person living here in Delaware, there are about 300 chickens who call Delaware home, too -- at least for a couple of months.	1
Historically, the manure, or litter, from our feathered friends has been used to fertilize the hundreds of thousands of acres of cropland on the Delmarva Peninsula.	1
There, a lot of the corn and soybeans are grown to feed all of those chickens.	1
Since 1960, the number of acres of cropland across Delaware under cultivation has diminished by nearly one-third.	1
Meanwhile, the number of chickens raised in our state has almost tripled.	1
Today, we have more poultry litter than ever and fewer fields to spread it on.	1
When it rains, excess nutrients from the litter run off into ditches and streams -- resulting in more nitrogen and phosphorous than our waterways and groundwater ought to have. So much for the problem. What do we do about it?	1
First, we need to be honest and acknowledge that not all nutrient loading of our waterways and groundwater comes from farming operations.	1
Other sources, including wastewater treatment plants, lawns, golf courses, and runoff from roads and parking lots, contribute to this problem as well.	1
If we want to dramatically improve water quality, all of these sources must be addressed.	0
The cleanup plans for every Delaware waterway which we are developing with the EPA as part of the Clean Water Act will do that over the next 10 years.	1
In the shorter term, however, the harm caused by the over-application of poultry litter on fields cannot be ignored.	1
Our goal is to reduce the over-application of these nutrients.	1
"Now, there are some who believe that a regulatory approach requiring farmers to obtain ""industrial-strength"" permits is a large part of the solution."	0
With all due respect, that's a course of action which may well result in more lawsuits than clean water. So what do we do?	0
Several months ago, I charged an inter-agency team within my Administration with finding solutions for our nutrient overloading problem in Delaware.	1
They have worked with the agriculture advisory committee I created -- as well as with EPA, the large poultry integrators, environmentalists, the agriculture extension service and scientists, along with biotech companies like duPont.	1
Several of them even traveled to Europe in search of answers.	1
What is coming together is a plan of action that incorporates the best ideas from some of the smartest people around the world.	1
For example, research has shown that when a substance called phytase is introduced into chicken feed, the phosphorous coming out of the other end of those chickens is reduced by about 25 percent.	1
Already in Delaware, some of our chickens are eating feed that includes phytase.	1
In addition, integrators operating in Delaware will soon require their growers to develop nutrient management plans before those growers receive any additional chicks to raise.	1
Millions of state and federal dollars will be used to help build manure storage facilities at farms throughout Sussex and Kent Counties to prevent runoff.	1
We expect that millions of additional federal dollars will soon be coming to Delaware to create natural buffer strips between farm fields and waterways both large and small to keep nutrients out of the water.	1
The duPont Company and others are developing genetically-altered corn and other feeds that will result in less phosphorus in chicken litter.	1
We've also begun to explore another environmentally-safe, cost-effective use for poultry litter -- one that has been used effectively in Europe for years.	1
That's to incinerate it and transform it into energy.	1
Europe's experience has demonstrated that odors can be tightly controlled, even in an urban setting.	1
Stack gasses can be readily scrubbed to dramatically reduce nitrogen oxide emissions.	1
The byproduct of the incineration is a nitrogen-free ash that can be marketed for use where fertilizers are needed.	1
Last month, we began discussions with the leadership of Conectiv Power to explore whether a specially-designed boiler could be added to Conectiv's existing power plant in Vienna, Maryland or at its Indian River facility, for poultry litter incineration.	1
I have also contacted Maryland Governor Parris Glendening to explore with him whether this waste-to-energy initiative might hold promise as part of a peninsula-wide solution to nutrient management.	1
Early next month, Conectiv CEO Howard Cosgrove and I will meet with Governor Glendening to discuss how we might proceed.	1
"Finally, we will be discussing with legislators, integrators, and the nutrient management advisory committee the need for legislation similar to that which has been proposed in Virginia -- coupled with a provision to protect farmers and our environment from ""bad actors"" who won't do their part to solve this problem."	1
The actions I have outlined here will not all be easy or cheap.	0
But I am confident that the course we are taking will meet our twin objectives of cleaner water and a strong farm economy.	0
RAISING STUDENT ACHIEVEMENT I want to take the rest of my time with you today to focus on the education of our children.	0
As leader of the National Governors' Association, I have made raising student achievement the focus of the NGA.	1
As governor, I have made education the focus of this administration.	1
Ensuring that young men and women graduate from our schools able to read and write, do math, work with computers, and be successful in life is the most important thing we are endeavoring to do in Delaware and in America.	1
The future of our youth literally depends on us.	0
When talk first began in Delaware six years ago about education reforms based on rigorous academic standards in math, science, English and social studies, a lot of people figured that this idea -- like most education fads -- would simply fade away. It did not.	1
When talk then began of developing high-stakes tests to measure student progress toward meeting rigorous academic standards, a lot of people said those tests would never be given. They were mistaken.	1
And finally, a lot of people never believed we would put in place an accountability system that provides real consequences -- positive and negative -- for students, schools, and school districts. We have.	1
Beginning with the start of the school year this coming September, the rubber really hits the road.	1
A new era of accountability in education begins in Delaware.	0
In the spring of 2000, students in grades 3, 5, 8, and 10 will take challenging tests -- called assessments -- in reading, writing, and math.	1
Students in grades 3 and 5, whose reading comprehension tests well below our standard, must attend summer school and hone their reading skills.	1
Students whose reading skills improve sufficiently will move on to the next grade.	1
Those who don't will repeat the same grade with a curriculum that focuses on reading.	1
Similar requirements apply to both reading and math in the 8th and 10th grades.	1
The focus on these two subjects is critical because, beginning with the class of 2002 -- this year's freshmen -- Delaware students must demonstrate that they have mastered our rigorous standards in order to receive a high school diploma.	1
If they fail to meet Delaware standards in reading or math by the end of the 12th grade, they may attend commencement exercises with the class of 2002.	1
They may even receive a certificate of completion.	1
But let me be clear: those students will not receive a diploma from the State of Delaware.	1
Schools and districts will also be held accountable.	1
The test scores from 1998 and 1999 will be used to establish baselines.	1
Two years from this spring -- in 2001 -- schools whose students show significant improvement will be rewarded with public recognition and monetary awards.	1
Conversely, schools whose students show no improvement or a decline face the loss of state accreditation and the wrath of parents.	1
We haven't chosen this path to be mean-spirited or hard-hearted.	0
We've chosen this path because it has succeeded in raising student achievement in other states, and it will help to raise student achievement in Delaware, too.	1
The assessments given last spring to 3rd, 5th, 8th, and 10th graders do more than show how our students measure up to Delaware standards.	1
A separate section of each test also shows how some 40,000 of our students measure up to their counterparts across the country in reading and in math.	1
Those results indicate that our students are -- by and large -- average.	1
Let me say again today, as I have said many times before: average is not good enough for Delaware.	0
If we want Delawareans to continue to enjoy a high standard of living in the next century, it won't be because our schools turn out students with average skills.	0
It will be because our schools graduate students with skills that will enable them and their employers to be successful in a rapidly changing, more challenging world.	0
It is our job to make sure that students gain those skills.	0
I want to ask each of you here today to join me in renewing our pledge to do what it takes to ensure that our students succeed.	0
As many of you know, our two children attend public schools.	1
Martha and I believe they are receiving an excellent education.	0
We're proud of our sons and we have every reason to believe that they will be able to meet Delaware's academic standards.	0
But, it's important to us - and I know to you -- that all Delaware students have a real chance to meet those standards.	0
Toward that goal, we must continue to make extraordinary investments in kids' lives -- not just after they enter our schools, but in the critical, formative years before they reach kindergarten.	0
Thanks to the consistent bipartisan support of both this House and Senate, we are combating teenage pregnancy, providing home visits for all first-time moms, and offering parenting training that includes parents on welfare and in our prisons, too.	1
We've dramatically expanded the availability of childcare for kids whose parents must work, and we've made it possible for all four- year-olds who live in poverty to participate in a Head Start program.	1
To help kids be successful once they get to school, we've provided additional teachers to lower class size.	1
We have funded an extra 20 instructional days for one out of three students between kindergarten and grade 12.	1
To better ensure that students gain the computer skills they'll need, a few months ago Delaware became the first state in the nation to wire every public school classroom with access to the Internet.	1
We have allocated 13 million extra dollars to attach computers to those wires.	1
Teachers are being trained to use this new technology to make learning more relevant for a generation of youngsters more comfortable holding a joystick than playing stickball.	1
On top of all that, scores of Delaware employers have adopted schools and are providing mentors in those schools.	1
This week, close to 10,000 mentors will work with students to help them meet our high standards. And you know what?	1
Those individual, personal efforts are paying off.	0
Among most students with mentors, academic performance and attendance are up.	1
Disruptive behavior and absenteeism are down.	1
Finally, we've introduced competition into our public schools through public school choice and charter schools.	1
Fully 10 percent of Delaware students -- the highest percentage of any state -- now exercise that choice.	1
In addition, growing numbers of Delaware students are enrolling in Delaware's public charter schools.	1
There, real school-based decision making is unleashing innovation and energy too rarely found in other schools -- public or private.	1
As a result, more charter schools are on the way.	1
We have laid a solid foundation.	0
It is time to build on that foundation and finish the job we've begun. What remains to be done?	0
School reforms won't be effective in classrooms that are too disruptive for teachers to teach and students to learn.	1
To help create disciplined classroom environments, we've initiated disruption prevention programs in every Delaware public school.	1
We've created alternative learning centers for chronically disruptive students in each of our counties.	1
Many elementary schools now have family crisis therapists, and a growing number of high schools have a school resource officer -- a state cop in plain clothes who is trained specifically to work with teens. It hasn't been enough.	1
This year, I will propose to increase by 50 percent what we currently spend on discipline.	1
We are awaiting the results of an evaluation of our existing discipline programs -- to find out what's working well and what's not.	1
With that information, I want us to expand -- statewide -- those programs that are successful at creating classrooms conducive to learning.	0
Too often, we hear that some children are not successful because schools cannot overcome the negative impact of society.	0
Current research disputes that, showing that teacher qualifications and class size together can have as great an impact on student achievement as poverty, race, and parent education combined.	1
Make no mistake about it - the success of education reform hinges on the quality of our teachers.	1
Thousands of dedicated teachers work in our schools every day.	1
Each year, we add hundreds of new teachers to those ranks.	1
Their skills are critical to the success of our students.	0
I believe that our efforts to reform education in Delaware hinge, in large part, on our ability to recruit and retain highly skilled, competent teachers.	0
Toward that goal, I propose to adopt the recommendations of the Teacher Salary Schedule Improvement Committee, ably chaired over the last six months by Dr. Joe Pika.	1
Among those recommendations are the following ones: First, make salaries more competitive with others in our region - a 13 percent increase in pay for teachers in the first three years, with a four percent increase to more experienced teachers.	1
Second, encourage focused, career-long professional development for all teachers in three ways: 1) by phasing in five additional, paid work days over the next three years; 2) by compensating teachers for enhanced skills and knowledge; and 3) by paying more to teachers who work extra hours as academic leaders.	1
As we enhance compensation and work to provide quality professional development, we also must put in place policies that ensure high standards for becoming and remaining a teacher in Delaware.	1
Education Secretary Iris Metts and I will propose a plan for professional growth and accountability of our teachers.	1
First, and perhaps most importantly, we will propose -- for the first time -- to link teacher appraisal to student achievement.	1
I believe a significant portion of a teacher's evaluation should be based on how effective that teacher is in helping children to learn.	0
We will propose that at least 20 percent of a teacher's evaluation be based on student performance, along with 30 percent of an administrator's evaluation -- percentages that are among the highest of any state in America.	1
Secondly, we will propose to make it more challenging to earn a certificate to teach in Delaware.	1
Applicants will be required to pass a national exam that measures mastery of content knowledge and how to teach that content.	1
New teachers also will serve an induction period under the mentorship of an experienced teacher and must earn satisfactory appraisals that include evidence of improved student performance.	1
Third, we will propose to initiate a re-certification process to ensure that our teachers update and renew their skills.	1
Recertification will require ongoing professional development, combined with successful performance appraisals that are linked to student achievement.	1
If a teacher receives unsatisfactory evaluations, every effort will be made to improve that teacher's skills.	1
If, despite appropriate intervention, a teacher continues to receive unsatisfactory evaluations, that teacher will face the loss of his/her license to teach in Delaware.	1
We have a responsibility to better equip teachers with the skills to enable them to be effective in Delaware classrooms.	0
We also have the responsibility to ensure that every child has an effective teacher in their classroom.	0
These teacher compensation and professional accountability plans make clear once again that education reform is not a passing fad.	1
The course to which we are committed is a marathon -- not a sprint.	0
Our kids' futures are at stake.	0
So is the economic vitality of Delaware in the 21st century.	0
Delaware's children deserve nothing less than the best education our state can offer.	0
The responsibility to make that a reality for them rests with us.	0
CLOSE As I come to a close today, let me say that in spite of all that we've accomplished, I'm always struck by how much work there is left to do.	0
And it occurs to me that the reason is pretty simple: to stay ahead, we must keep moving forward.	0
I am proud of the record that our Administration and this legislature -- working with people throughout Delaware -- have put together over the past six years.	0
Our collective leadership has prepared this state well for a new century. Our economy is strong. Taxes are lower. Crime is decreasing. Health care is increasing.	1
Our schools are getting better.	0
Our environment is getting cleaner.	1
Many challenges await us, of course -- some of which I have outlined here today.	1
Let us dedicate ourselves to meeting those challenges with the same energy and enthusiasm, the same bipartisan spirit of cooperation, that has been our recipe for success these past six years.	1
Let the governor and legislature who are preparing to greet another new century, 100 years from now, say of us: they saw their future and reached out to embrace it. Thank you very much.	0
Lt. Governor Hall-Long, Mister Speaker, Mister President Pro Temp, Members of the 151st General Assembly, Members of the Cabinet, Distinguished members of the Judiciary, and my fellow Delawareans: Thank you for inviting me into the chamber today, and thank you for tuning in virtually during this very unusual time.	1
Section 15 of the Delaware Constitution reads as follows: The Governor shall, from time to time, give to the General Assembly information of affairs concerning the State and recommend to its consideration such measures as he or she shall judge expedient.	1
And so my task today is to give you, the General Assembly, the state of our state.	1
Over the course of this pandemic, and especially over the course of the past few weeks, we’ve all wrestled with existential questions for the state of the state, here in Delaware, and of course nationally.	1
What is the role of the state?What happens when life and liberty are in conflict?	0
What does it mean when those charged with safeguarding our nation’s democracy threaten it?	0
The past year brought us a once-in-a-generation public health crisis, civil unrest and racial tensions.	1
A contentious – but free and fair – election.	1
And a violent attempt to overturn that election.	1
It’s understandable then, to feel concerned about the state of our state.	0
Or that the state of our state is tenuous, weak, or even on the decline.	0
But I am here today to offer a clear counter message.	0
Over the past year Delawareans have worked hard, kept our focus, strengthened our resolve, and looked out for one another.	0
As a result of the good work of so many, I stand here confidently, proudly, and gratefully to tell you that the state of our state is resilient. It’s determined. It’s strong. And it is getting stronger. Let me explain.	0
I’ll start with the state of our budget and our economy.	0
When I stood in this chamber one year ago, we had a $200 million surplus.	1
By April, the economic downturn, brought on by the pandemic, had wiped out that surplus.	1
And like every state in the country, we faced a looming deficit.	1
But unlike most other states, Delaware was ready.	1
With your help, we spent the previous three years getting ready.	1
With many of you, I hosted town hall meetings in communities across our state.	1
We promised to build a long-term, sustainable budget.	1
A budget that would work for Delaware families. And we kept that promise.	0
We built up our reserves -- while making investments where needed the most.	1
When the COVID-19 crisis hit, we balanced our budget without cutting critical services.	1
Without raising taxes on Delaware families or businesses.	1
Without borrowing money to pay our bills.	1
And without laying off state employees or cutting their pay – as so many other states were forced to do.	1
Thanks in part to these responsible budgeting practices, Delaware maintained our Triple A bond rating while other states had their credit downgraded.	1
This year, I will again propose a budget that links state spending to the growth of our economy.	1
We’ll invest one-time money in one-time infrastructure projects.	1
We’ll focus on the future AND rebuild our reserves.	0
I ask the General Assembly to join me in this effort.	0
If you do, when the next crisis comes, Delaware will be ready again.	0
Th is last year h as been a very ch allen ging balancing act .	0
We have worked hard to protect public health, while protecting the health of our economy.	0
I’ve told Delawareans time and again -- we need a healthy community AND a healthy economy.	1
In spit e of a global economic downturn an d a pandemic, our unemployment rat e in Delaware is just over 5% now.	1
That is a positive sign for Delaware workers.	0
But we know that some have sacrificed more than others.	0
In March, restaurants workers across our state suffered a serious blow.	1
They faced the sudden loss of a job because of our COVID-19 restrictions.	1
Restaurant owners worried about the loss of a family-owned business.	1
The same is true for folks who make their living in bars, hotels, and arts venues.	1
In many ways, these places are the heart of our communities – and they drive our $3.5 billion tourism industry.	1
That’s why our state was one of the first states to step up and support them.	1
On March 18th, we launched our HELP program to offer financial relief to these businesses and their workers.	1
Over the course of the pandemic, Delaware has used nearly $200 million in federal CARES Act funding to support restaurants, bars, hotels, gyms and other small businesses.	1
We’ve used another $210 million to replenish the state’s Unemployment Insurance Trust Fund.	1
This will protect small businesses from a tax hike in the future that otherwise would be necessary.	1
We will continue to support these small businesses until they’re back on their feet.	1
Last year, despite the pandemic, we continued to fund the largest infrastructure program in the history of our state.	1
In Kent and Sussex counties, we have made it a priority to expand access to high- speed broadband and eliminate internet deserts.	1
In the past year, we expanded wireless broad band to over 500 Delawareans.	1
That number continues to grow each week.	1
During the pandemic, this work became more important than ever.	0
The Department of Education and DTI partnered to create the Connect Delaware program .	1
Through this program, we provided over 25,000 low-income students with reliable internet access.	1
And I want to thank Jason Clarke, our new Chief Information Officer, and his team for their hard work on this broadband initiative.	1
In July, we all put on our masks, and opened the Margaret Rose Henry Bridge in South Wilmington.	1
The bridge connects the Riverfront with development opportunities on the other side of the Christina.	1
It will also serve as an important connector for city neighborhoods.	1
And as a welcoming symbol for visitors to our City.	0
It is appropriately named for our good friend, former Senator, and a bridge-builder herself, Margaret Rose Henry.	1
These are the kind of projects that can revitalize communities, create jobs, spur growth, and new business investment.	1
We need to make it easy for businesses to start here, and stay here.	0
That’s why this year, I’m again proposing a Site Readiness Fund, so we can quickly convert existing properties to meet the needs of prospective employers.	1
Two years ago, we started a new grant program: Encouraging Development and Growth Expansion, or EDGE for short.	1
We’ve awarded nearly $1.5 million in EDGE Grants to 20 companies.	1
This year we’ll expand the EDGE grant program, to encourage even more small businesses to grow and innovate.	1
We’ll also increase funding for what we call Graduation Lab Space.	1
We have a number of start-up science and tech companies here in Delaware.	1
But we have a shortage of lab space for them to use as they grow their business.	1
We want to help the private sector build more lab space.	0
We want companies that start here to stay and grow here.	0
And we want to attract companies from the region to come to our state.	0
We know that the best path to a good job is a good education.	1
This past year has tested every aspect of our public school system.	1
And I want to thank our educators, school nurses, school an d district leaders, an d every single person who works in our schools.	0
They have met this challenge, and put the needs of their students above their own.	0
I also want to thank the parents, who filled in the gaps and kept their students on track at home, often while juggling remote work of their own.	0
My highest priority as Governor remains the same.	0
We need to ensure our most vulnerable students get t he edu cation they need and deserve.	0
Students who are living in poverty.	1
Students who are still learning English.	1
And I know it’s a priority for many of you.	0
That’s why we created the Opportunity Funding program – Delaware’s first weighted student funding system.	1
We designed the program to offer classroom- based support for low-income students and English learners.	1
And for the educators who work so hard with these students every day.	0
Over the next three years, we will more than double Opportunity Funding for public schools across the state.	1
Already, Opportunity Funding is making a difference for our most vulnerable st u dents.	1
In the Indian River district, this program paid for additional staff to help English learners at every grade level.	1
In the Capital School District, social workers and school counselors are supporting the social and emotional needs of students.	1
They’re working to ensure we meet the needs of the whole child.	1
In the Red Clay district, Opportunity Funding is providing new staff, new materials, and new programs for low-income students and English learners.	1
One of the best ways to help these students is to support them before they even start school.	0
That’s why we’ll also double funding for the Early Childhood Assistance Program in future years.	1
Th is will expand access to high quality early education programs for disadvantaged children.	1
